id,nombre,edad,ciudad,carrera,semestre,promedio,trabaja,ingreso_mensual,internet,computadora
8718,Lucía 8718,21,Villa Nueva,Ing. Sistemas,9,86,False,3700,False,True
8719,Andrés 8719,30,Villa Nueva,Ing. Sistemas,6,72,False,7936,True,True
8720,Carlos 8720,26,Quetzaltenango,Ing. Sistemas,1,61,True,6079,True,False
8721,Lucía 8721,28,Villa Nueva,Ing. Electrónica,1,60,False,3145,True,True
8722,Carlos 8722,19,Mixco,Ing. Eléctrica,6,90,True,6816,True,False
8723,María 8723,20,Quetzaltenango,Ing. Sistemas,6,71,False,7099,True,True
8724,Ana 8724,20,Quetzaltenango,Ing. Electrónica,1,79,True,7759,False,False
8725,Javier 8725,29,Villa Nueva,Ing. Eléctrica,10,91,True,4534,True,True
8726,Javier 8726,24,Quetzaltenango,Ing. Electrónica,9,91,True,2649,False,False
8727,Javier 8727,29,Antigua,Ing. Eléctrica,1,81,True,2985,False,True
8728,Ana 8728,28,Mixco,Ing. Electrónica,7,62,True,3881,True,False
8729,Paola 8729,30,Mixco,Ing. Sistemas,3,93,True,4194,True,True
8730,Carlos 8730,25,Villa Nueva,Ing. Eléctrica,8,86,False,6550,True,False
8731,Ana 8731,29,Quetzaltenango,Ing. Sistemas,5,82,False,2385,False,False
8732,Javier 8732,19,Guatemala,Ing. Sistemas,1,70,False,3510,False,True
8733,María 8733,18,Mixco,Ing. Sistemas,8,75,False,5341,True,True
8734,Paola 8734,23,Mixco,Ing. Sistemas,8,63,False,7477,True,True
8735,María 8735,21,Antigua,Ing. Electrónica,10,85,True,7423,False,True
8736,Luis 8736,26,Mixco,Ing. Eléctrica,1,84,True,5893,True,False
8737,Andrés 8737,25,Guatemala,Ing. Eléctrica,7,88,False,2312,True,False
8738,Javier 8738,22,Quetzaltenango,Ing. Eléctrica,4,72,True,4992,True,False
8739,María 8739,27,Quetzaltenango,Ing. Sistemas,4,87,True,6515,False,True
8740,Luis 8740,30,Quetzaltenango,Ing. Sistemas,6,66,False,4312,True,False
8741,Ana 8741,19,Antigua,Ing. Eléctrica,10,88,True,6163,False,False
8742,Javier 8742,24,Antigua,Ing. Electrónica,10,82,True,2931,True,True
8743,Paola 8743,25,Guatemala,Ing. Sistemas,5,74,True,6393,True,True
8744,Luis 8744,28,Villa Nueva,Ing. Electrónica,5,77,False,6157,True,True
8745,Paola 8745,26,Guatemala,Ing. Sistemas,1,86,False,5361,True,False
8746,Lucía 8746,25,Mixco,Ing. Sistemas,9,93,False,7290,False,True
8747,Paola 8747,23,Antigua,Ing. Electrónica,10,81,False,5226,True,False
8748,Paola 8748,26,Villa Nueva,Ing. Eléctrica,4,89,False,6541,False,False
8749,Andrés 8749,30,Villa Nueva,Ing. Eléctrica,10,77,True,3547,True,True
8750,Sofía 8750,25,Mixco,Ing. Eléctrica,6,80,False,4651,True,False
8751,Diego 8751,21,Mixco,Ing. Eléctrica,8,66,False,4055,True,True
8752,Diego 8752,18,Villa Nueva,Ing. Sistemas,6,66,False,3460,True,True
8753,Javier 8753,21,Guatemala,Ing. Electrónica,10,93,False,4525,False,True
8754,Javier 8754,26,Villa Nueva,Ing. Electrónica,10,63,True,3573,False,True
8755,Javier 8755,20,Villa Nueva,Ing. Eléctrica,5,62,False,4237,False,True
8756,Javier 8756,29,Antigua,Ing. Eléctrica,9,80,False,5921,False,True
8757,Sofía 8757,21,Antigua,Ing. Electrónica,7,67,False,2166,True,True
8758,Luis 8758,23,Villa Nueva,Ing. Sistemas,4,77,True,7529,False,True
8759,Andrés 8759,23,Quetzaltenango,Ing. Sistemas,5,63,False,7238,True,True
8760,María 8760,18,Antigua,Ing. Electrónica,10,76,False,2830,True,False
8761,Ana 8761,26,Guatemala,Ing. Sistemas,9,64,False,2053,False,False
8762,Javier 8762,19,Guatemala,Ing. Electrónica,10,84,True,4287,True,False
8763,Javier 8763,25,Quetzaltenango,Ing. Eléctrica,4,88,False,7640,False,False
8764,Paola 8764,23,Quetzaltenango,Ing. Eléctrica,2,88,True,3485,True,True
8765,Javier 8765,21,Guatemala,Ing. Electrónica,4,98,True,5616,True,False
8766,Andrés 8766,23,Quetzaltenango,Ing. Eléctrica,7,81,True,4664,True,True
8767,Ana 8767,29,Mixco,Ing. Sistemas,6,65,False,4768,False,False
8768,Luis 8768,25,Quetzaltenango,Ing. Eléctrica,5,79,True,7585,True,False
8769,Luis 8769,29,Mixco,Ing. Sistemas,9,68,True,4177,True,True
8770,María 8770,28,Guatemala,Ing. Electrónica,8,67,False,4428,True,True
8771,Sofía 8771,24,Quetzaltenango,Ing. Sistemas,8,67,True,5011,True,False
8772,Diego 8772,29,Guatemala,Ing. Electrónica,5,95,True,7281,True,False
8773,Lucía 8773,27,Guatemala,Ing. Electrónica,3,91,False,6061,False,True
8774,María 8774,25,Antigua,Ing. Electrónica,5,72,True,7522,True,False
8775,Carlos 8775,20,Antigua,Ing. Eléctrica,5,95,True,4491,False,True
8776,Andrés 8776,18,Quetzaltenango,Ing. Sistemas,3,77,True,3872,False,False
8777,María 8777,29,Villa Nueva,Ing. Eléctrica,2,64,False,2575,True,False
8778,Lucía 8778,22,Villa Nueva,Ing. Electrónica,4,79,True,3555,True,True
8779,Javier 8779,26,Mixco,Ing. Sistemas,5,63,True,3952,True,True
8780,María 8780,26,Villa Nueva,Ing. Sistemas,5,71,True,4324,False,False
8781,Lucía 8781,26,Quetzaltenango,Ing. Sistemas,9,87,True,5739,False,True
8782,Javier 8782,19,Mixco,Ing. Electrónica,6,79,True,5864,True,False
8783,Carlos 8783,19,Guatemala,Ing. Eléctrica,4,70,False,7079,False,True
8784,Lucía 8784,28,Villa Nueva,Ing. Electrónica,6,97,False,5430,False,False
8785,María 8785,22,Guatemala,Ing. Eléctrica,4,64,True,7887,False,True
8786,Andrés 8786,24,Antigua,Ing. Electrónica,5,74,True,2056,False,True
8787,Lucía 8787,27,Quetzaltenango,Ing. Eléctrica,9,67,True,6305,False,False
8788,Javier 8788,22,Antigua,Ing. Eléctrica,2,72,False,2410,True,True
8789,Luis 8789,23,Mixco,Ing. Electrónica,7,77,True,3996,True,True
8790,Diego 8790,28,Antigua,Ing. Sistemas,1,89,False,6792,True,True
8791,Carlos 8791,30,Quetzaltenango,Ing. Sistemas,3,99,True,6521,True,False
8792,Carlos 8792,29,Villa Nueva,Ing. Electrónica,4,84,False,2683,True,False
8793,Andrés 8793,21,Quetzaltenango,Ing. Eléctrica,4,87,False,2858,True,False
8794,Javier 8794,20,Villa Nueva,Ing. Electrónica,10,95,True,6576,False,False
8795,Diego 8795,28,Villa Nueva,Ing. Sistemas,8,67,True,2927,True,True
8796,Luis 8796,26,Guatemala,Ing. Electrónica,1,76,False,6224,False,False
8797,Luis 8797,21,Guatemala,Ing. Eléctrica,9,97,False,5007,True,True
8798,Sofía 8798,21,Villa Nueva,Ing. Eléctrica,4,75,False,7004,False,False
8799,Andrés 8799,28,Antigua,Ing. Sistemas,2,67,True,7103,False,False
8800,Andrés 8800,29,Guatemala,Ing. Eléctrica,2,97,True,3665,False,True
8801,Lucía 8801,28,Villa Nueva,Ing. Sistemas,9,74,True,6206,True,False
8802,María 8802,19,Quetzaltenango,Ing. Electrónica,8,93,True,6141,False,True
8803,María 8803,24,Antigua,Ing. Electrónica,10,80,False,2594,True,True
8804,María 8804,18,Antigua,Ing. Electrónica,5,70,True,5134,True,False
8805,Sofía 8805,26,Guatemala,Ing. Electrónica,10,95,False,6394,False,True
8806,Ana 8806,18,Guatemala,Ing. Eléctrica,6,66,True,7700,False,True
8807,Carlos 8807,27,Quetzaltenango,Ing. Sistemas,2,78,True,4404,False,True
8808,Diego 8808,25,Villa Nueva,Ing. Electrónica,1,67,True,2279,False,False
8809,Diego 8809,30,Antigua,Ing. Electrónica,9,69,False,2217,False,True
8810,Luis 8810,23,Antigua,Ing. Sistemas,3,64,True,3507,False,False
8811,Lucía 8811,18,Guatemala,Ing. Eléctrica,10,90,False,5698,False,False
8812,Sofía 8812,20,Villa Nueva,Ing. Sistemas,10,81,False,3503,True,False
8813,Luis 8813,24,Villa Nueva,Ing. Sistemas,9,85,True,7460,False,False
8814,Luis 8814,26,Villa Nueva,Ing. Sistemas,9,82,False,6104,True,True
8815,Diego 8815,25,Quetzaltenango,Ing. Electrónica,1,87,False,5748,True,True
8816,Ana 8816,22,Antigua,Ing. Eléctrica,10,97,False,3118,False,False
8817,Andrés 8817,29,Quetzaltenango,Ing. Eléctrica,5,68,False,3232,True,True
8818,Luis 8818,22,Villa Nueva,Ing. Electrónica,7,68,False,6118,False,True
8819,Carlos 8819,22,Antigua,Ing. Eléctrica,5,96,True,5363,False,True
8820,Sofía 8820,22,Antigua,Ing. Eléctrica,4,73,True,4511,False,False
8821,Javier 8821,22,Guatemala,Ing. Sistemas,5,94,True,7998,False,True
8822,Lucía 8822,24,Quetzaltenango,Ing. Sistemas,8,63,True,6185,False,True
8823,Ana 8823,30,Guatemala,Ing. Eléctrica,3,75,True,3606,False,False
8824,Andrés 8824,19,Quetzaltenango,Ing. Sistemas,4,71,False,4868,False,True
8825,Paola 8825,30,Guatemala,Ing. Electrónica,3,74,True,6830,True,False
8826,Diego 8826,30,Antigua,Ing. Eléctrica,9,72,True,3672,True,True
8827,Diego 8827,18,Antigua,Ing. Electrónica,10,100,False,7595,False,False
8828,Luis 8828,23,Quetzaltenango,Ing. Sistemas,5,98,True,5811,True,True
8829,Luis 8829,19,Villa Nueva,Ing. Electrónica,10,93,True,3704,False,True
8830,Javier 8830,23,Antigua,Ing. Sistemas,1,66,True,6862,False,False
8831,Diego 8831,19,Villa Nueva,Ing. Electrónica,8,66,True,4499,True,False
8832,Sofía 8832,19,Quetzaltenango,Ing. Electrónica,10,67,False,6526,False,False
8833,Andrés 8833,21,Mixco,Ing. Sistemas,1,91,True,7499,True,False
8834,Luis 8834,25,Mixco,Ing. Electrónica,6,86,True,4944,False,True
8835,Andrés 8835,26,Quetzaltenango,Ing. Electrónica,8,86,True,7221,False,True
8836,Paola 8836,22,Antigua,Ing. Sistemas,1,62,False,6282,False,False
8837,Ana 8837,24,Villa Nueva,Ing. Eléctrica,10,76,False,3772,True,True
8838,Sofía 8838,29,Quetzaltenango,Ing. Electrónica,5,69,False,4896,True,True
8839,Javier 8839,26,Antigua,Ing. Electrónica,1,93,True,3022,False,True
8840,Carlos 8840,30,Antigua,Ing. Eléctrica,10,62,False,2695,True,True
8841,Sofía 8841,21,Villa Nueva,Ing. Electrónica,4,84,False,7220,True,True
8842,Paola 8842,20,Guatemala,Ing. Eléctrica,6,92,True,7342,False,False
8843,Ana 8843,23,Guatemala,Ing. Electrónica,2,69,False,2738,True,False
8844,Javier 8844,20,Mixco,Ing. Sistemas,4,83,False,6309,False,False
8845,Paola 8845,23,Guatemala,Ing. Eléctrica,1,90,False,6310,False,True
8846,Luis 8846,26,Antigua,Ing. Sistemas,5,95,False,6466,False,False
8847,Sofía 8847,18,Antigua,Ing. Eléctrica,10,68,False,2453,True,False
8848,Andrés 8848,29,Quetzaltenango,Ing. Sistemas,6,94,False,2158,True,True
8849,Paola 8849,18,Guatemala,Ing. Sistemas,6,68,False,4434,True,True
8850,Paola 8850,20,Villa Nueva,Ing. Sistemas,3,96,False,3785,False,False
8851,Diego 8851,28,Villa Nueva,Ing. Eléctrica,3,88,False,5067,False,True
8852,Javier 8852,23,Antigua,Ing. Sistemas,6,65,False,5645,True,False
8853,Javier 8853,19,Antigua,Ing. Electrónica,7,67,True,4542,False,False
8854,Andrés 8854,21,Antigua,Ing. Eléctrica,2,81,True,5643,False,False
8855,Javier 8855,21,Antigua,Ing. Electrónica,2,86,True,4307,False,True
8856,Javier 8856,29,Quetzaltenango,Ing. Sistemas,10,64,False,4836,False,True
8857,Luis 8857,27,Villa Nueva,Ing. Sistemas,7,68,False,5764,True,True
8858,Luis 8858,26,Antigua,Ing. Sistemas,1,100,False,3514,False,True
8859,Lucía 8859,21,Villa Nueva,Ing. Electrónica,1,72,True,7142,False,True
8860,Sofía 8860,21,Antigua,Ing. Electrónica,10,90,True,4021,True,False
8861,Luis 8861,30,Mixco,Ing. Electrónica,8,94,False,3972,True,False
8862,Ana 8862,21,Villa Nueva,Ing. Sistemas,2,94,False,3263,True,False
8863,Sofía 8863,24,Villa Nueva,Ing. Sistemas,5,100,True,3567,True,False
8864,Paola 8864,28,Antigua,Ing. Electrónica,2,76,True,5700,True,True
8865,Lucía 8865,28,Antigua,Ing. Eléctrica,5,66,False,5549,False,False
8866,Javier 8866,23,Villa Nueva,Ing. Electrónica,4,95,True,4180,True,True
8867,Luis 8867,26,Guatemala,Ing. Sistemas,8,88,False,5391,True,False
8868,Andrés 8868,21,Mixco,Ing. Eléctrica,8,84,True,4063,False,False
8869,Paola 8869,27,Quetzaltenango,Ing. Electrónica,10,89,True,7662,False,True
8870,Carlos 8870,28,Villa Nueva,Ing. Sistemas,7,67,False,3809,True,True
8871,Andrés 8871,18,Quetzaltenango,Ing. Eléctrica,1,83,True,6474,False,True
8872,Diego 8872,25,Mixco,Ing. Sistemas,2,89,True,3456,False,False
8873,Lucía 8873,27,Villa Nueva,Ing. Electrónica,5,82,False,5775,True,True
8874,Javier 8874,22,Quetzaltenango,Ing. Sistemas,9,80,False,3787,True,True
8875,Luis 8875,23,Antigua,Ing. Electrónica,6,93,False,6367,False,True
8876,Carlos 8876,22,Villa Nueva,Ing. Sistemas,10,92,False,2623,True,True
8877,Paola 8877,28,Antigua,Ing. Sistemas,2,71,True,7734,True,True
8878,Andrés 8878,20,Antigua,Ing. Sistemas,6,77,True,5822,False,False
8879,Lucía 8879,21,Guatemala,Ing. Sistemas,2,80,True,3607,True,False
8880,Ana 8880,29,Guatemala,Ing. Electrónica,6,80,False,6583,True,False
8881,Diego 8881,23,Villa Nueva,Ing. Sistemas,4,91,True,2009,True,True
8882,Andrés 8882,18,Antigua,Ing. Eléctrica,5,82,True,3833,True,True
8883,Paola 8883,21,Mixco,Ing. Sistemas,8,60,False,6130,True,True
8884,Andrés 8884,21,Guatemala,Ing. Sistemas,9,89,False,3867,False,True
8885,Andrés 8885,20,Quetzaltenango,Ing. Electrónica,2,65,True,5632,True,True
8886,Sofía 8886,27,Villa Nueva,Ing. Electrónica,7,90,True,5453,False,False
8887,Carlos 8887,29,Antigua,Ing. Sistemas,8,96,False,7462,False,False
8888,Ana 8888,22,Guatemala,Ing. Eléctrica,8,84,True,3418,False,True
8889,Luis 8889,28,Guatemala,Ing. Eléctrica,9,88,True,5053,False,True
8890,Carlos 8890,26,Mixco,Ing. Sistemas,4,96,True,7318,True,False
8891,Lucía 8891,18,Guatemala,Ing. Sistemas,6,76,True,6248,True,False
8892,Sofía 8892,25,Guatemala,Ing. Electrónica,9,95,False,6607,True,True
8893,Paola 8893,19,Guatemala,Ing. Electrónica,6,80,True,7864,False,False
8894,Lucía 8894,23,Antigua,Ing. Eléctrica,5,87,True,3199,True,True
8895,Javier 8895,23,Villa Nueva,Ing. Sistemas,4,77,False,5903,False,False
8896,Diego 8896,27,Mixco,Ing. Electrónica,3,71,False,2776,True,True
8897,María 8897,26,Quetzaltenango,Ing. Sistemas,5,80,True,2377,True,True
8898,Ana 8898,24,Antigua,Ing. Sistemas,3,69,True,2145,True,False
8899,Lucía 8899,29,Villa Nueva,Ing. Eléctrica,2,71,True,7762,False,True
8900,Javier 8900,23,Antigua,Ing. Electrónica,1,76,False,6498,True,True
8901,Diego 8901,28,Quetzaltenango,Ing. Sistemas,3,82,True,4530,True,False
8902,Javier 8902,20,Mixco,Ing. Sistemas,4,77,True,7149,False,True
8903,Sofía 8903,24,Quetzaltenango,Ing. Sistemas,6,67,True,3929,True,True
8904,Sofía 8904,30,Antigua,Ing. Electrónica,4,92,False,3570,False,True
8905,Andrés 8905,19,Villa Nueva,Ing. Sistemas,2,83,False,5131,False,False
8906,Diego 8906,25,Quetzaltenango,Ing. Sistemas,3,90,True,2721,True,True
8907,Paola 8907,23,Quetzaltenango,Ing. Sistemas,1,74,False,7721,True,True
8908,Ana 8908,23,Antigua,Ing. Sistemas,6,80,False,4639,False,True
8909,Andrés 8909,29,Antigua,Ing. Sistemas,7,92,True,5987,True,False
8910,Lucía 8910,18,Quetzaltenango,Ing. Electrónica,9,86,True,3009,False,True
8911,Carlos 8911,29,Guatemala,Ing. Electrónica,7,71,True,3972,False,False
8912,Javier 8912,29,Antigua,Ing. Electrónica,2,86,True,7611,False,True
8913,Sofía 8913,26,Guatemala,Ing. Eléctrica,10,100,False,2146,True,True
8914,Luis 8914,25,Mixco,Ing. Eléctrica,5,60,True,5703,False,True
8915,Carlos 8915,27,Quetzaltenango,Ing. Electrónica,8,99,False,7678,True,False
8916,Sofía 8916,29,Villa Nueva,Ing. Sistemas,2,89,False,7922,False,True
8917,Sofía 8917,29,Mixco,Ing. Sistemas,10,82,True,3829,False,False
8918,Carlos 8918,24,Mixco,Ing. Sistemas,9,90,True,7200,True,True
8919,Luis 8919,29,Guatemala,Ing. Sistemas,9,82,False,5850,True,True
8920,Luis 8920,21,Quetzaltenango,Ing. Electrónica,2,85,False,6875,True,False
8921,María 8921,29,Quetzaltenango,Ing. Sistemas,6,78,True,4664,True,False
8922,Lucía 8922,28,Quetzaltenango,Ing. Electrónica,8,62,False,3751,False,True
8923,María 8923,23,Guatemala,Ing. Eléctrica,9,85,True,5087,False,False
8924,Carlos 8924,20,Villa Nueva,Ing. Eléctrica,7,60,True,5112,True,True
8925,Lucía 8925,26,Villa Nueva,Ing. Eléctrica,5,93,False,3650,False,True
8926,Lucía 8926,19,Antigua,Ing. Eléctrica,3,94,True,6895,False,False
8927,Ana 8927,23,Villa Nueva,Ing. Eléctrica,8,75,True,2257,False,False
8928,Ana 8928,21,Guatemala,Ing. Eléctrica,10,73,True,4352,False,True
8929,María 8929,24,Mixco,Ing. Eléctrica,6,78,False,7776,True,False
8930,Luis 8930,18,Antigua,Ing. Electrónica,2,76,False,2414,False,False
8931,Lucía 8931,27,Villa Nueva,Ing. Sistemas,2,73,True,6613,True,False
8932,Paola 8932,25,Villa Nueva,Ing. Sistemas,2,65,True,4122,True,True
8933,Andrés 8933,28,Mixco,Ing. Sistemas,6,66,False,2517,True,True
8934,Carlos 8934,25,Antigua,Ing. Sistemas,9,92,False,6456,False,False
8935,Javier 8935,28,Villa Nueva,Ing. Sistemas,9,89,True,4312,True,False
8936,Ana 8936,28,Antigua,Ing. Electrónica,1,66,True,6141,False,True
8937,Javier 8937,23,Guatemala,Ing. Electrónica,3,67,True,6809,False,True
8938,Ana 8938,18,Villa Nueva,Ing. Eléctrica,10,82,False,4394,False,True
8939,Andrés 8939,21,Mixco,Ing. Sistemas,6,63,True,2948,False,True
8940,María 8940,22,Quetzaltenango,Ing. Sistemas,6,66,False,2687,False,False
8941,Lucía 8941,19,Mixco,Ing. Electrónica,6,60,True,4244,True,False
8942,Andrés 8942,24,Guatemala,Ing. Electrónica,5,94,True,5715,False,True
8943,Diego 8943,30,Villa Nueva,Ing. Sistemas,6,74,False,2351,True,True
8944,María 8944,18,Antigua,Ing. Sistemas,2,77,False,4650,False,False
8945,Javier 8945,20,Mixco,Ing. Eléctrica,3,69,False,4838,False,True
8946,Carlos 8946,21,Antigua,Ing. Electrónica,2,80,True,3366,True,False
8947,Diego 8947,26,Guatemala,Ing. Electrónica,7,86,True,2467,False,True
8948,Luis 8948,21,Guatemala,Ing. Sistemas,9,77,True,3685,True,False
8949,Sofía 8949,28,Antigua,Ing. Electrónica,6,82,True,4492,False,False
8950,Lucía 8950,24,Mixco,Ing. Sistemas,3,99,False,7824,True,True
8951,Diego 8951,29,Guatemala,Ing. Eléctrica,7,90,True,5138,True,False
8952,Ana 8952,19,Guatemala,Ing. Sistemas,2,89,False,2044,False,True
8953,Luis 8953,21,Quetzaltenango,Ing. Electrónica,9,86,True,5953,True,False
8954,Ana 8954,30,Guatemala,Ing. Electrónica,1,89,False,6263,False,False
8955,María 8955,30,Mixco,Ing. Sistemas,7,83,True,3365,False,False
8956,Diego 8956,28,Mixco,Ing. Sistemas,10,91,True,7196,False,True
8957,María 8957,18,Quetzaltenango,Ing. Eléctrica,2,79,False,4770,True,True
8958,Sofía 8958,25,Mixco,Ing. Eléctrica,2,89,True,5131,False,False
8959,Paola 8959,23,Quetzaltenango,Ing. Electrónica,5,72,False,4648,False,False
8960,María 8960,23,Quetzaltenango,Ing. Eléctrica,7,79,True,6375,False,True
8961,Carlos 8961,20,Mixco,Ing. Sistemas,2,71,True,4924,True,False
8962,Javier 8962,29,Guatemala,Ing. Electrónica,4,81,True,7411,True,True
8963,Ana 8963,24,Guatemala,Ing. Sistemas,6,73,True,7674,True,False
8964,Diego 8964,20,Guatemala,Ing. Electrónica,6,75,False,2432,False,False
8965,Lucía 8965,27,Quetzaltenango,Ing. Electrónica,9,92,True,7997,True,False
8966,Sofía 8966,26,Mixco,Ing. Electrónica,4,66,True,7316,True,True
8967,Paola 8967,23,Villa Nueva,Ing. Sistemas,6,78,True,5190,False,False
8968,Carlos 8968,22,Mixco,Ing. Eléctrica,1,80,True,6950,True,True
8969,Carlos 8969,19,Guatemala,Ing. Sistemas,10,95,False,2696,False,True
8970,María 8970,30,Antigua,Ing. Sistemas,8,97,False,6568,False,False
8971,Javier 8971,28,Quetzaltenango,Ing. Sistemas,6,62,False,2160,False,True
8972,Sofía 8972,23,Quetzaltenango,Ing. Electrónica,6,68,True,4570,True,True
8973,Lucía 8973,29,Guatemala,Ing. Eléctrica,2,87,True,6507,True,False
8974,Luis 8974,21,Mixco,Ing. Electrónica,9,98,False,2567,True,False
8975,María 8975,20,Villa Nueva,Ing. Sistemas,6,61,True,3327,False,True
8976,Luis 8976,28,Mixco,Ing. Electrónica,1,99,True,2938,True,True
8977,Paola 8977,20,Guatemala,Ing. Eléctrica,7,74,True,2921,False,False
8978,Andrés 8978,28,Mixco,Ing. Eléctrica,5,83,True,5098,True,False
8979,Diego 8979,29,Villa Nueva,Ing. Sistemas,9,61,False,4494,True,False
8980,Carlos 8980,20,Guatemala,Ing. Electrónica,6,91,False,2890,False,True
8981,Andrés 8981,29,Villa Nueva,Ing. Eléctrica,9,85,False,7745,True,True
8982,Lucía 8982,30,Quetzaltenango,Ing. Electrónica,8,62,False,6320,False,False
8983,Andrés 8983,28,Guatemala,Ing. Eléctrica,5,87,True,2608,True,True
8984,Carlos 8984,28,Mixco,Ing. Sistemas,4,60,False,4067,False,False
8985,Sofía 8985,23,Guatemala,Ing. Eléctrica,9,60,True,5812,True,False
8986,Carlos 8986,18,Guatemala,Ing. Electrónica,6,76,False,5628,False,True
8987,Sofía 8987,28,Guatemala,Ing. Eléctrica,6,87,True,5631,True,True
8988,Andrés 8988,27,Guatemala,Ing. Sistemas,5,78,False,3933,True,True
8989,María 8989,18,Quetzaltenango,Ing. Electrónica,2,74,True,4976,False,False
8990,Lucía 8990,20,Guatemala,Ing. Sistemas,10,87,True,6799,False,False
8991,Luis 8991,22,Villa Nueva,Ing. Sistemas,7,73,True,3209,True,False
8992,Ana 8992,19,Mixco,Ing. Eléctrica,3,73,True,7140,False,False
8993,Lucía 8993,20,Villa Nueva,Ing. Sistemas,5,96,True,7747,False,True
8994,Ana 8994,27,Antigua,Ing. Electrónica,1,67,True,6019,False,False
8995,Paola 8995,29,Guatemala,Ing. Eléctrica,10,86,False,7262,False,False
8996,Diego 8996,24,Antigua,Ing. Sistemas,5,61,True,6339,False,True
8997,Lucía 8997,18,Mixco,Ing. Sistemas,7,92,False,4563,True,True
8998,Lucía 8998,26,Guatemala,Ing. Electrónica,8,96,False,4505,False,False
8999,Lucía 8999,20,Villa Nueva,Ing. Electrónica,6,86,False,5610,True,True
9000,Lucía 9000,27,Villa Nueva,Ing. Sistemas,3,65,False,5918,False,True
9001,María 9001,21,Villa Nueva,Ing. Eléctrica,8,63,True,5052,False,False
9002,Lucía 9002,30,Guatemala,Ing. Eléctrica,8,67,False,3680,False,False
9003,Luis 9003,26,Quetzaltenango,Ing. Electrónica,8,92,False,5948,False,False
9004,Andrés 9004,28,Antigua,Ing. Sistemas,1,94,False,2580,False,True
9005,Diego 9005,29,Antigua,Ing. Electrónica,7,91,False,7760,True,True
9006,Lucía 9006,18,Mixco,Ing. Sistemas,5,95,True,7454,False,True
9007,Diego 9007,30,Guatemala,Ing. Electrónica,2,64,True,4200,True,False
9008,Andrés 9008,25,Antigua,Ing. Electrónica,1,91,False,4874,True,False
9009,Javier 9009,18,Antigua,Ing. Eléctrica,10,88,True,3258,False,True
9010,Javier 9010,21,Quetzaltenango,Ing. Sistemas,8,72,True,6183,False,True
9011,Lucía 9011,20,Guatemala,Ing. Sistemas,2,63,True,2871,True,False
9012,Diego 9012,27,Mixco,Ing. Eléctrica,7,88,True,7041,True,True
9013,Andrés 9013,18,Villa Nueva,Ing. Electrónica,6,74,False,3484,True,True
9014,Carlos 9014,28,Antigua,Ing. Electrónica,3,62,False,2492,True,False
9015,María 9015,20,Antigua,Ing. Electrónica,7,65,False,5230,True,True
9016,Andrés 9016,25,Guatemala,Ing. Eléctrica,10,82,True,6824,False,False
9017,Sofía 9017,20,Quetzaltenango,Ing. Eléctrica,5,66,False,2258,False,True
9018,Carlos 9018,29,Villa Nueva,Ing. Sistemas,8,96,True,4074,True,False
9019,Luis 9019,18,Guatemala,Ing. Eléctrica,10,63,True,7902,False,True
9020,Luis 9020,30,Villa Nueva,Ing. Eléctrica,3,93,False,4881,False,True
9021,Ana 9021,22,Villa Nueva,Ing. Sistemas,4,100,False,7944,False,True
9022,Ana 9022,27,Guatemala,Ing. Eléctrica,4,75,True,2844,True,True
9023,Carlos 9023,24,Antigua,Ing. Sistemas,1,99,True,6785,False,False
9024,Ana 9024,22,Antigua,Ing. Electrónica,5,76,True,5219,False,True
9025,Ana 9025,28,Quetzaltenango,Ing. Sistemas,9,67,False,4557,False,False
9026,Carlos 9026,24,Antigua,Ing. Eléctrica,5,99,False,4909,True,False
9027,María 9027,30,Antigua,Ing. Eléctrica,5,64,True,7480,True,True
9028,Luis 9028,25,Guatemala,Ing. Eléctrica,3,79,False,5072,True,True
9029,Andrés 9029,28,Villa Nueva,Ing. Sistemas,7,96,True,7274,False,False
9030,Luis 9030,22,Antigua,Ing. Electrónica,2,87,False,4530,False,True
9031,María 9031,29,Villa Nueva,Ing. Eléctrica,8,98,False,5526,True,False
9032,Javier 9032,26,Villa Nueva,Ing. Eléctrica,5,87,True,3559,False,False
9033,Andrés 9033,24,Antigua,Ing. Eléctrica,5,76,True,3699,False,True
9034,Sofía 9034,28,Antigua,Ing. Sistemas,3,64,True,4228,True,False
9035,Sofía 9035,18,Quetzaltenango,Ing. Electrónica,10,61,False,3815,False,True
9036,Javier 9036,30,Mixco,Ing. Electrónica,8,78,True,7536,True,True
9037,Luis 9037,22,Quetzaltenango,Ing. Eléctrica,8,96,True,7428,False,False
9038,Ana 9038,21,Quetzaltenango,Ing. Sistemas,2,75,True,6507,False,False
9039,Lucía 9039,25,Villa Nueva,Ing. Eléctrica,9,74,True,7686,False,True
9040,María 9040,24,Antigua,Ing. Electrónica,8,63,False,7298,False,False
9041,Andrés 9041,24,Villa Nueva,Ing. Eléctrica,6,96,True,5669,False,True
9042,Andrés 9042,26,Guatemala,Ing. Sistemas,6,93,True,6991,False,False
9043,Paola 9043,26,Quetzaltenango,Ing. Eléctrica,9,75,False,6378,False,False
9044,Ana 9044,25,Villa Nueva,Ing. Electrónica,2,82,False,3250,False,True
9045,Javier 9045,24,Villa Nueva,Ing. Eléctrica,8,66,False,3555,True,False
9046,Luis 9046,26,Guatemala,Ing. Sistemas,1,82,True,2415,True,True
9047,María 9047,25,Antigua,Ing. Eléctrica,8,72,False,2485,False,False
